Source,Target,Weight
EndTheShutdown,FFXIV,1
EndTheShutdown,FakePandemic,1
EndTheShutdown,FauciFraud,1
EndTheShutdown,FearMongering,1
EndTheShutdown,FightingCOVID19,3
EndTheShutdown,FilmYourHospital,4
EndTheShutdown,FireFauci,3
EndTheShutdown,FourthAmendment,1
EndTheShutdown,GatesOfHell,1
EndTheShutdown,HappyEaster,1
EndTheShutdown,HellHathNoFuryLikeAGlobalist,1
EndTheShutdown,HerdImmunity,2
EndTheShutdown,HydroxychloroquineAndAzithromycin,1
EndTheShutdown,Hydroxycloroquine,1
EndTheShutdown,ID2020,1
EndTheShutdown,LagosUnrest,1
EndTheShutdown,LockdownEaster,1
EndTheShutdown,LockdownExtended,2
EndTheShutdown,MedicalMercenaries,1
EndTheShutdown,MichaelBurry,1
EndTheShutdown,NewWorldOrdervirus,1
EndTheShutdown,Nigeria,1
EndTheShutdown,NoVaccineForMe,1
EndTheShutdown,NoVax,1
EndTheShutdown,OPENAMERICANOW,9
EndTheShutdown,OpenAmerica,1
EndTheShutdown,OpenTheCountry,1
EndTheShutdown,OpenTheEconomy,2
EndTheShutdown,OutOfShadows,22
EndTheShutdown,PiersMorgan,1
EndTheShutdown,Plandemic,1
EndTheShutdown,Plannedemic,1
EndTheShutdown,ReopenAmerica,2
EndTheShutdown,ReopenAmericaNow,4
EndTheShutdown,ReopenAmericanBusinessesNow,4
EndTheShutdown,ReopenJobs,4
EndTheShutdown,ReopenLife,4
EndTheShutdown,ResurrectionSunday,5
EndTheShutdown,SOS,1
EndTheShutdown,Scamdemic,1
EndTheShutdown,SocialDistancing,1
EndTheShutdown,SonicMovie,1
EndTheShutdown,StayAtHome,1
EndTheShutdown,StopConfinement,2
EndTheShutdown,StopTheInsanity,1
EndTheShutdown,StopTheMadness,1
EndTheShutdown,StopTheShutdown,1
EndTheShutdown,StoptheTyranny,1
EndTheShutdown,Sverige,1
EndTheShutdown,Sweden,1
EndTheShutdown,Trudeau,1
EndTheShutdown,TrudeauDictatorship,1
EndTheShutdown,UK,1
EndTheShutdown,USA,1
EndTheShutdown,WE,1
EndTheShutdown,WWG1WGA,1
EndTheShutdown,WWG1WGAWORLDWIDE,2
EndTheShutdown,america,1
EndTheShutdown,bailout,1
EndTheShutdown,billhates,1
EndTheShutdown,bitcoin,3
EndTheShutdown,coronagate,2
EndTheShutdown,coronahoax,2
EndTheShutdown,coronavirus,7
EndTheShutdown,coronavirusaus,1
EndTheShutdown,coronaviruspanama,1
EndTheShutdown,crypto,1
EndTheShutdown,cryptocurrency,1
EndTheShutdown,dash,1
EndTheShutdown,dementia,1
EndTheShutdown,digitalvaccine,1
EndTheShutdown,dogecoin,4
EndTheShutdown,eastereggs,4
EndTheShutdown,endthelockdown,149
EndTheShutdown,endthelockdownnow,3
EndTheShutdown,endthesiege,1
EndTheShutdown,experiencinghomelessness,1
EndTheShutdown,firefauci,1
EndTheShutdown,freedom,1
EndTheShutdown,freedomfirst,1
EndTheShutdown,freeillinois,1
EndTheShutdown,fuckbillgates,1
EndTheShutdown,gooutandhugsomeone,1
EndTheShutdown,lagoslockdown,1
EndTheShutdown,lockdown,4
EndTheShutdown,monero,2
EndTheShutdown,outofshadows,1
EndTheShutdown,resurrection,1
EndTheShutdown,resurrecttheeconomy,4
EndTheShutdown,scamdemic,1
EndTheShutdown,stopthelockdown,1
EndTheShutdown,wakeup,1
EndTheShutdown,wewontstayhome,1
EndTheShutdownNow,Endshutdown,1
EndTheShutdownNow,Endthelockdown,1
EndTheShutdownNow,FauciFraud,1
EndTheShutdownNow,FilmYourHospital,1
EndTheShutdownNow,FireFauci,1
EndTheShutdownNow,FreeAmerica,1
EndTheShutdownNow,HeIsRisen,1
EndTheShutdownNow,LetUsWork,1
EndTheShutdownNow,LockdownExtended,1
EndTheShutdownNow,MakeAmericaGreatAgain,1
EndTheShutdownNow,OPENAMERICANOW,3
EndTheShutdownNow,OpenTheEconomy,1
EndTheShutdownNow,ResurrectionSunday,1
EndTheShutdownNow,SaveAmerica,1
EndTheShutdownNow,SaveTheChildren,1
EndTheShutdownNow,UnionStrong,1
EndTheShutdownNow,Unioncares,1
EndTheShutdownNow,WakeUpAmerica,2
EndTheShutdownNow,coronagate,1
EndTheShutdownNow,coronavirus,1
EndTheShutdownNow,covid19,1
EndTheShutdownNow,endthelockdown,15
EndTheShutdownNow,endthelockdownnow,1
EndTheShutdownNow,endtheshutdown,1
EndTheShutdownNow,endthesiege,1
EndTheShutdownNow,lockdown,1
EndTheShutdownNow,pandemic,1
EndTheShutdownNow,plandemic,1
EndTheShutdownNow,resurrection,1
EndTheShutdownNow,s,1
EndTheShutdownNow,scamdemic,1
EndTheTyranny,FilmYourHospital,2
EndTheTyranny,coronahoax,2
EndTimes,endthelockdown,1
EndTyranny,GovtProtestsDaily,1
Endomondo,JesusIsAlive,1
Endomondo,StayAtHome,1
Endomondo,StayHomeStaySafe,1
Endomondo,SundayFunday,1
Endomondo,coronavirus,1
Endomondo,cureamarina,1
Endomondo,endthelockdown,1
Endomondo,quarentine,1
Endshutdown,Endthelockdown,1
EndtheLockdown,EndtheShutdown,2
EndtheLockdown,ReopenAmerica,2
EndtheLockdown,ReopenNC,2
EndtheLockdown,TheCureIsWorse,2
EndtheLockdown,endthelockdownnow,2
EndtheShutdown,ReopenAmerica,2
EndtheShutdown,ReopenNC,2
EndtheShutdown,TheCureIsWorse,2
Endthelockdown,FilmYourHospital,3
Endthelockdown,FordNation,1
Endthelockdown,Havenofear,1
Endthelockdown,Monero,1
Endthelockdown,OntarioFirst,1
Endthelockdown,QAnon,1
Endthelockdown,SayNoToFascistPoliceState,1
Endthelockdown,TeamOntario,1
Endthelockdown,WWG1WGA,1
Endthelockdown,XMR,1
Endthelockdown,coronavirus,3
Endthelockdown,endthelockdownnow,3
Endthelockdown,filmyourhospitals,3
Endthelockdown,onexit,1
Endthelockdown,onpoli,1
Endthelockdown,onxit,1
EnoughIsEnough,endthelockdown,1
EpsteinDidntKillHimself,LockHerUp,1
EpsteinDidntKillHimself,Trump2020,1
EpsteinDidntKillHimself,distractiontactics,1
EpsteinDidntKillHimself,endthelockdown,1
Event201,USA,1
Event201,Vaccines,1
Event201,War,1
Event201,coronavirus,1
Event201,endthelockdown,2
Event201,endtheshutdown,1
Event201,lockdown,1
ExerciseYourRights,FreedomOfMovement,1
ExerciseYourRights,FreedomofAssociation,1
ExerciseYourRights,GottoHell,1
ExerciseYourRights,KnowYourRights,1
ExerciseYourRights,OpenTheBorders,1
ExerciseYourRights,OpenThePorts,1
ExerciseYourRights,ReOpen,1
ExerciseYourRights,antibritish,1
ExerciseYourRights,antihumanrights,1
ExerciseYourRights,antiirish,1
FF7Remake,FFXIV,1
FF7Remake,SocialDistancing,1
FF7Remake,SonicMovie,1
FF7Remake,coronavirus,1
FF7Remake,coronavirusaus,1
FFXIV,SocialDistancing,1
FFXIV,SonicMovie,1
FFXIV,coronavirus,1
FFXIV,coronavirusaus,1
FakeNews,coronavirus,1
FakeNews,covid,1
FakeNews,endthelockdown,3
FakeNews,pendamic,1
FakeNews,scamdemic,1
FakePandemic,FilmYourHospital,1
FakePandemic,GatesOfHell,1
FakePandemic,HealthcareHero,1
FakePandemic,ID2020,1
FakePandemic,NoVaccineForMe,1
FakePandemic,Plandemic,1
FakePandemic,Plannedemic,1
FakePandemic,Scamdemic,1
FakePandemic,billhates,1
FakePandemic,digitalvaccine,1
FakePandemic,endthelockdown,3
FakePandemic,fuckbillgates,1
FakePandemic,herdimmunity,1
Fauci,HowMuchLongerTill,1
Fauci,Italy,1
Fauci,NYC,1
Fauci,NoMoreLockdowns,1
Fauci,OPENAMERICANOW,1
Fauci,PLANDEMIC,1
Fauci,PlannedDemic,1
Fauci,Plannedemic,1
Fauci,Sweden,1
Fauci,Swedencoronavirus,1
Fauci,Tedros,1
Fauci,USA,1
Fauci,WHO,1
Fauci,birx,1
Fauci,ccp,1
Fauci,endthelockdown,1
Fauci,fakevaccine,1
Fauci,ventilatorskillpeople,1
Fauci,vitaminDsavelives,1
FauciFraud,FireFauci,4
FauciFraud,LetUsWork,1
FauciFraud,MakeAmericaGreatAgain,1
FauciFraud,MedicalMercenaries,1
FauciFraud,OPENAMERICANOW,1
FauciFraud,UnionStrong,1
FauciFraud,Unioncares,1
FauciFraud,endthelockdown,2
Fear,Flu,1
Fear,Ignorance,1
Fear,Light,1
FearMongering,coronavirus,1
FearMongering,endthelockdown,1
FightBack,ReligiousFreedom,1
FightBack,endthelockdown,1
Fightback,endthelockdown,2
FightingCOVID19,endthelockdown,3
FilmYourHonolulu,FilmYourHospital,1
FilmYourHonolulu,ReopenAmerica,3
FilmYourHonolulu,curfew,1
FilmYourHonolulu,endthelockdown,3
FilmYourHonolulu,hawaii,1
FilmYourHonolulu,honolulu,1
FilmYourHonolulu,lockdown,1
FilmYourHonolulu,oahu,1
FilmYourHospital,FilmeSeuHospital,4
FilmYourHospital,FireFauci,1
FilmYourHospital,Globexit,2
FilmYourHospital,HealthcareHero,1
FilmYourHospital,ReopenAmerica,1
FilmYourHospital,bitcoin,1
FilmYourHospital,coronahoax,3
FilmYourHospital,coronavirus,4
FilmYourHospital,coronaviruspanama,1
FilmYourHospital,covid19,1
FilmYourHospital,covidhysteria,1
FilmYourHospital,crypto,1
FilmYourHospital,cryptocurrency,1
FilmYourHospital,curfew,1
FilmYourHospital,dash,1
FilmYourHospital,dogecoin,2
FilmYourHospital,endthelockdown,7
FilmYourHospital,endthelockdownnow,4
FilmYourHospital,endtheshutdown,1
FilmYourHospital,endtyranny,1
FilmYourHospital,filmyourhospitals,3
FilmYourHospital,fuckbillgates,2
FilmYourHospital,hawaii,1
FilmYourHospital,herdimmunity,1
FilmYourHospital,honolulu,1
FilmYourHospital,lockdown,1
FilmYourHospital,monero,1
FilmYourHospital,oahu,1
FilmYourHospital,pandemic,1
FilmYourHospital,plandemic,1
FireBirx,FireFauci,1
FireBirx,KAG,1
FireBirx,MAGA,1
FireFauci,KAG,1
FireFauci,LetUsWork,1
FireFauci,MAGA,1
FireFauci,MakeAmericaGreatAgain,1
FireFauci,MichaelBurry,1
FireFauci,OPENAMERICANOW,1
FireFauci,UnionStrong,1
FireFauci,Unioncares,1
FireFauci,WuhanCoronaVirus,1
FireFauci,endthelockdown,23
FireFauci,freeillinois,1
FireFauci,getmad,1
FireFauci,holocaustofidiocy,1
FireFauci,returntowork,2
FireFauciHireShiva,endthelockdown,1
FireFauciHireShiva,firefauchi,1
Flu,Ignorance,1
Flu,Light,1
FordNation,OntarioFirst,1
FordNation,TeamOntario,1
FordNation,onexit,1
FordNation,onpoli,1
FordNation,onxit,1
FourthAmendment,endthelockdown,1
FreeAmerica,HeIsRisen,1
FreeAmerica,endthelockdown,1
FreeTheRefugees,FreeThemAll4PublicHealth,1
FreeTheRefugees,endthelockdown,1
FreeThemAll4PublicHealth,endthelockdown,1
Freedom,InPower,1
Freedom,NotAVirus,1
Freedom,endthelockdown,1
Freedom,vaccines,5
FreedomIsYours,dontbelievethehype,1
FreedomOfMovement,FreedomofAssociation,1
FreedomOfMovement,GottoHell,1
FreedomOfMovement,KnowYourRights,1
FreedomOfMovement,OpenTheBorders,1
FreedomOfMovement,OpenThePorts,1
FreedomOfMovement,ReOpen,1
FreedomOfMovement,antibritish,1
FreedomOfMovement,antihumanrights,1
FreedomOfMovement,antiirish,1
FreedomOfSpeech,LondonReal,1
FreedomOfSpeech,banned,1
FreedomOfSpeech,coronahoax,1
FreedomOfSpeech,coronavirus,1
FreedomOfSpeech,ofcom,1
FreedomOfSpeech,opression,1
FreedomOfSpeech,scamdemic,1
FreedomOfSpeech,vaccine,1
FreedomofAssociation,GottoHell,1
FreedomofAssociation,KnowYourRights,1
FreedomofAssociation,OpenTheBorders,1
FreedomofAssociation,OpenThePorts,1
FreedomofAssociation,ReOpen,1
FreedomofAssociation,antibritish,1
FreedomofAssociation,antihumanrights,1
FreedomofAssociation,antiirish,1
Fukthegov,coronahoax,1
Fukthegov,emptyhospitals,1
Fukthegov,endthelockdown,1
GatesOfHell,ID2020,1
GatesOfHell,NoVaccineForMe,1
GatesOfHell,Plandemic,1
GatesOfHell,Plannedemic,1
GatesOfHell,Scamdemic,1
GatesOfHell,billhates,1
GatesOfHell,digitalvaccine,1
GatesOfHell,fuckbillgates,1
GearingUp,Wittkowski,1
GearingUp,covid19,1
GeorgePell,covid19,1
GeorgePell,endthelockdown,1
GetAmericaBackToWork,belikeSweden,1
GetAmericaBackToWork,endthelockdown,1
GetBackToNormal,MakeItHappen,2
GetBackToNormal,PrayForTheWorld,2
GetBackToNormal,PrayersNeeded,2
GlobalDictatorship,LiveNYC,1
GlobalDictatorship,NEWDAY2020,1
Globalism,Globalists,1
Globalism,coronavirus,1
Globalism,endthelockdown,1
Globalism,universalbasicincome,1
Globalists,coronavirus,1
Globalists,endthelockdown,1
Globalists,universalbasicincome,1
Globexit,fuckbillgates,2
Gold,HedgeYourRisk,1
Gold,Silver,1
Gold,coronavirus,1
Gold,cryptocurrency,1
GottoHell,KnowYourRights,1
GottoHell,OpenTheBorders,1
GottoHell,OpenThePorts,1
GottoHell,ReOpen,1
GottoHell,antibritish,1
GottoHell,antihumanrights,1
GottoHell,antiirish,1
Government,Governor,2
Government,Governors,2
Government,ImpeachWhitmer,2
Government,Michigan,2
Government,MichiganStrong,2
Government,OpenAmericaAgain,2
Government,OpenAmericaNow,2
Government,RecallGovWhitmer,2
Government,RemoveWhitmer,2
Government,ResignNow,2
Government,SocialDistancing,2
Government,WeThePeople,2
Government,Whitmer,2
Government,michiganlockdown,2
Government,michiganshutdown,2
Government,recallwhitmer,2
Government,whitmerresign,2
Governor,Governors,2
Governor,ImpeachWhitmer,2
Governor,Michigan,2
Governor,MichiganStrong,2
Governor,OpenAmericaAgain,2
Governor,OpenAmericaNow,2
Governor,RecallGovWhitmer,2
Governor,RemoveWhitmer,2
Governor,ResignNow,2
Governor,SocialDistancing,2
Governor,WeThePeople,2
Governor,Whitmer,2
Governor,michiganlockdown,2
Governor,michiganshutdown,2
Governor,recallwhitmer,2
Governor,whitmerresign,2
Governors,ImpeachWhitmer,2
Governors,Michigan,2
Governors,MichiganStrong,2
Governors,OpenAmericaAgain,2
Governors,OpenAmericaNow,2
Governors,RecallGovWhitmer,2
Governors,RemoveWhitmer,2
Governors,ResignNow,2
Governors,SocialDistancing,2
Governors,WeThePeople,2
Governors,Whitmer,2
Governors,michiganlockdown,2
Governors,michiganshutdown,2
Governors,recallwhitmer,2
Governors,whitmerresign,2
GreatAwakening,TrudeauMustGo,1
GreatAwakening,wwg1wga,1
Greenshirt,StayHome,1
Greenshirt,endthelockdown,1
HappyEaster,WWG1WGA,1
HappyEaster,WWG1WGAWORLDWIDE,1
HappyEaster,endthelockdown,1
HappyEaster2020,endthelockdown,1
HeIsRisen,endthelockdown,1
HealthcareHero,endthelockdown,1
HealthcareHero,herdimmunity,1
HedgeYourRisk,Silver,1
HedgeYourRisk,coronavirus,1
HedgeYourRisk,cryptocurrency,1
HellHathNoFuryLikeAGlobalist,coronavirus,1
HellHathNoFuryLikeAGlobalist,endthelockdown,1
HerdImmunity,endthelockdown,2
Herd_Immunity,endthelockdown,1
Herd_Immunity,vaccine,1
HowMuchLongerTill,Italy,1
HowMuchLongerTill,NYC,1
HowMuchLongerTill,PLANDEMIC,1
HowMuchLongerTill,PlannedDemic,1
HowMuchLongerTill,Plannedemic,1
HydroxychloroquineAndAzithromycin,Hydroxycloroquine,1
HydroxychloroquineAndAzithromycin,endthelockdown,1
Hydroxycloroquine,endthelockdown,1
ICU,NY,1
ICU,Sweden,1
ICU,coronavirus,1
ICU,endthelockdown,1
ICU,lockdown,1
ID2020,NoVaccineForMe,1
ID2020,Plandemic,1
ID2020,Plannedemic,1
ID2020,Scamdemic,1
ID2020,billhates,1
ID2020,covid19,1
ID2020,digitalvaccine,1
ID2020,endthelockdown,1
ID2020,fuckbillgates,1
IbadanUnrest,LagosUnrest,1
IbadanUnrest,MBuhari,1
IbadanUnrest,OgunUnrest,1
IbadanUnrest,OgunUnrestMore,1
IbadanUnrest,jidesanwoolu,1
Ignorance,Light,1
Illinois,endthelockdown,1
Illinois,kag,1
Illinois,trump,1
Illinois,unconstitutional,1
ImpeachWhitmer,Michigan,2
ImpeachWhitmer,MichiganStrong,2
ImpeachWhitmer,OpenAmericaAgain,2
ImpeachWhitmer,OpenAmericaNow,2
ImpeachWhitmer,RecallGovWhitmer,3
ImpeachWhitmer,RemoveWhitmer,3
ImpeachWhitmer,ResignNow,2
ImpeachWhitmer,SocialDistancing,3
ImpeachWhitmer,WeThePeople,2
ImpeachWhitmer,Whitmer,3
ImpeachWhitmer,michiganlockdown,2
ImpeachWhitmer,michiganshutdown,2
ImpeachWhitmer,recallwhitmer,3
ImpeachWhitmer,whitmerresign,3
InPower,NotAVirus,1
InPower,endthelockdown,1
InPower,vaccines,1
IndiaFightsCorona,endthelockdown,1
Italy,NYC,1
Italy,PLANDEMIC,1
Italy,PlannedDemic,1
Italy,Plannedemic,1
JesusIsAlive,StayAtHome,1
JesusIsAlive,StayHomeStaySafe,1
JesusIsAlive,SundayFunday,1
JesusIsAlive,coronavirus,1
JesusIsAlive,cureamarina,1
JesusIsAlive,endthelockdown,1
JesusIsAlive,quarentine,1
KAG,MAGA,1
KAG2020,Kansas,1
KAG2020,endthelockdown,1
Kansas,endthelockdown,1
Karachi,Pakistan,1
Karachi,lockdown,1
Karachilockdown,Lockdown,1
Karachilockdown,karachi,1
KimKardashian,TedrosLiedPeopleDied,1
KimKardashian,TedrosResign,1
KimKardashian,WHO,1
KimKardashian,coronavirus,1
KimKardashian,donaldtrump,1
KimKardashian,endthelockdown,1
KimKardashian,politics,1
KimKardashian,popture,1
KimKardashian,tedros,1
KnowYourRights,OpenTheBorders,1
KnowYourRights,OpenThePorts,1
KnowYourRights,ReOpen,1
KnowYourRights,antibritish,1
KnowYourRights,antihumanrights,1
KnowYourRights,antiirish,1
KnowledgeIsPower,USA,1
KnowledgeIsPower,endthelockdown,1
KnowledgeIsPower,lockdown,1
LagosUnrest,MBuhari,3
LagosUnrest,Nigeria,1
LagosUnrest,OgunUnrest,2
LagosUnrest,OgunUnrestMore,2
LagosUnrest,SOS,1
LagosUnrest,StayAtHome,1
LagosUnrest,endthelockdown,1
LagosUnrest,jidesanwoolu,3
Lasvegaslockdown,endthelockdown,1
Lasvegaslockdown,endthelockdownuk,1
Lebanon,endthelockdown,1
LetUsWork,MakeAmericaGreatAgain,1
LetUsWork,OPENAMERICANOW,1
LetUsWork,UnionStrong,1
LetUsWork,Unioncares,1
LetUsWork,endthelockdown,1
LiberalInsanity,endthelockdown,1
LitecoinFam,QisDEAD,1
LitecoinFam,WakeUpAmerica,1
LiveNYC,NEWDAY2020,1
LockHerUp,Trump2020,1
LockHerUp,distractiontactics,1
LockHerUp,endthelockdown,1
Lockdown,karachi,1
LockdownEaster,StayAtHome,1
LockdownEaster,Sweden,2
LockdownEaster,UK,1
LockdownEaster,USA,3
LockdownEaster,coronavirus,2
LockdownEaster,endthelockdown,1
LockdownEaster,lockdown,4
LockdownExtended,ResurrectionSunday,1
LockdownExtended,endthelockdown,2
LockdownExtended,endthesiege,1
LockdownExtended,lockdown,2
LockdownExtended,resurrection,1
LockdownExtended,scamdemic,1
LockdownRebellion,endthelockdown,1
LockdownRebellion,obrigkeitshörige,1
LockdownRebellion,vollitioten,1
Lockdownaustralia,coronavirus,1
Lockdownaustralia,lockdownnz,1
Lockdownextention,auspol,1
Lockdownextention,coronavirus,1
Lockdownextention,endthelockdown,1
LondonReal,banned,1
LondonReal,coronahoax,1
LondonReal,coronavirus,1
LondonReal,ofcom,1
LondonReal,opression,1
LondonReal,scamdemic,1
LondonReal,vaccine,1
MAGA,ReopenAmerica,1
MAGA,endthelockdown,1
MBuhari,OgunUnrest,2
MBuhari,OgunUnrestMore,2
MBuhari,StayAtHome,1
MBuhari,jidesanwoolu,3
MakeAmericaGreatAgain,OPENAMERICANOW,1
MakeAmericaGreatAgain,UnionStrong,1
MakeAmericaGreatAgain,Unioncares,1
MakeAmericaGreatAgain,endthelockdown,1
MakeItHappen,PrayForTheWorld,2
MakeItHappen,PrayersNeeded,2
MassSurveillance,NWO,36
MassSurveillance,NoVaccineForMe,35
MassSurveillance,PoliceState,38
MassSurveillance,PoliceStateUK,38
MassSurveillance,RecallParliament,1
MassSurveillance,RevolutionNow,36
MassSurveillance,Stasi,36
MassSurveillance,ToriesOut,38
MassSurveillance,behavioraleconomics,36
MassSurveillance,endthelockdown,36
MedicalMercenaries,endthelockdown,1
Melbourne,coronavirus,1
Melbourne,endthelockdown,1
MichaelBurry,endthelockdown,2
Michigan,MichiganStrong,2
Michigan,OpenAmericaAgain,2
Michigan,OpenAmericaNow,2
Michigan,RecallGovWhitmer,2
Michigan,RemoveWhitmer,2
Michigan,ResignNow,2
Michigan,SocialDistancing,2
Michigan,WeThePeople,2
Michigan,Whitmer,2
Michigan,michiganlockdown,2
Michigan,michiganshutdown,2
Michigan,recallwhitmer,2
Michigan,whitmerresign,2
MichiganStrong,OpenAmericaAgain,2
MichiganStrong,OpenAmericaNow,2
MichiganStrong,RecallGovWhitmer,2
MichiganStrong,RemoveWhitmer,2
MichiganStrong,ResignNow,2
MichiganStrong,SocialDistancing,2
MichiganStrong,WeThePeople,2
MichiganStrong,Whitmer,2
MichiganStrong,michiganlockdown,2
MichiganStrong,michiganshutdown,2
MichiganStrong,recallwhitmer,2
MichiganStrong,whitmerresign,2
Monero,QAnon,10
Monero,WWG1WGA,10
Monero,XMR,8
Monero,endthelockdown,7
Monero,endthelockdownnow,1
NHS,PoliceState,1
NHS,UKlockdown,1
NHS,endthelockdown,1
NO60GHZNET,No60GhzNe,1
NWO,NoVaccineForMe,35
NWO,PoliceState,36
NWO,PoliceStateUK,36
NWO,RecallParliament,1
NWO,RevolutionNow,36
NWO,Stasi,36
NWO,ToriesOut,36
NWO,behavioraleconomics,34
NWO,endthelockdown,36
NWOvirus,endthelockdown,1
NWOvirus,plot,1
NY,Sweden,1
NY,coronavirus,1
NY,endthelockdown,1
NY,lockdown,1
NYC,PLANDEMIC,1
NYC,PlannedDemic,1
NYC,Plannedemic,1
Neapel,ausnahmezustand,1
Neapel,endthelockdown,1
NewWorldOrdervirus,OPENAMERICANOW,1
NewWorldOrdervirus,WE,1
NewWorldOrdervirus,WWG1WGAWORLDWIDE,1
NewWorldOrdervirus,endthelockdown,1
Nigeria,SOS,1
Nigeria,endthelockdown,1
NoMoreLockdowns,OPENAMERICANOW,1
NoMoreLockdowns,WHO,1
NoMoreLockdowns,birx,1
NoMoreLockdowns,fakevaccine,1
NoMoreLockdowns,ventilatorskillpeople,1
NoMoreLockdowns,vitaminDsavelives,1
NoVaccineForMe,Plandemic,1
NoVaccineForMe,Plannedemic,1
NoVaccineForMe,PoliceState,35
NoVaccineForMe,PoliceStateUK,35
NoVaccineForMe,RecallParliament,1
NoVaccineForMe,RevolutionNow,35
NoVaccineForMe,Scamdemic,1
NoVaccineForMe,Stasi,35
NoVaccineForMe,ToriesOut,35
NoVaccineForMe,behavioraleconomics,34
NoVaccineForMe,billhates,1
NoVaccineForMe,digitalvaccine,1
NoVaccineForMe,endthelockdown,35
NoVaccineForMe,fuckbillgates,1
NoVaccines,PHE,5
NoVaccines,WHO,5
NoVaccines,endthelockdown,17
NoVax,endthelockdown,1
NotAVirus,endthelockdown,1
NotAVirus,vaccines,1
OPENAMERICANOW,OpenAmerica,1
OPENAMERICANOW,OpenTheEconomy,3
OPENAMERICANOW,ReopenAmerica,1
OPENAMERICANOW,ReopenAmericaNow,1
OPENAMERICANOW,ReopenAmericanBusinessesNow,1
OPENAMERICANOW,ReopenJobs,1
OPENAMERICANOW,ReopenLife,1
OPENAMERICANOW,ResurrectionSunday,1
OPENAMERICANOW,SaveAmerica,1
OPENAMERICANOW,SaveTheChildren,2
OPENAMERICANOW,StopTheInsanity,1
OPENAMERICANOW,UnionStrong,1
OPENAMERICANOW,Unioncares,1
OPENAMERICANOW,WE,1
OPENAMERICANOW,WHO,1
OPENAMERICANOW,WWG1WGAWORLDWIDE,1
OPENAMERICANOW,WakeUpAmerica,1
OPENAMERICANOW,birx,1
OPENAMERICANOW,eastereggs,1
OPENAMERICANOW,endthelockdown,18
OPENAMERICANOW,fakevaccine,1
OPENAMERICANOW,lockdown,1
OPENAMERICANOW,resurrecttheeconomy,1
OPENAMERICANOW,savetheearth,1
OPENAMERICANOW,ventilatorskillpeople,1
OPENAMERICANOW,vitaminDsavelives,1
OdunladeAdekola,endthelockdown,1
OdunladeAdekola,pandemic,1
OgunUnrest,OgunUnrestMore,2
OgunUnrest,endthelockdown,4
OgunUnrest,jidesanwoolu,2
OgunUnrest,savenigeria,1
OgunUnrestMore,jidesanwoolu,2
OntarioFirst,TeamOntario,1
OntarioFirst,onexit,1
OntarioFirst,onpoli,1
OntarioFirst,onxit,1
OpenAmerica,endthelockdown,2
OpenAmericaAgain,OpenAmericaNow,2
OpenAmericaAgain,RecallGovWhitmer,2
OpenAmericaAgain,RemoveWhitmer,2
OpenAmericaAgain,ResignNow,2
OpenAmericaAgain,SocialDistancing,2
OpenAmericaAgain,WeThePeople,2
OpenAmericaAgain,Whitmer,2
OpenAmericaAgain,michiganlockdown,2
OpenAmericaAgain,michiganshutdown,2
OpenAmericaAgain,recallwhitmer,2
OpenAmericaAgain,whitmerresign,2
OpenAmericaNow,RecallGovWhitmer,2
OpenAmericaNow,RemoveWhitmer,2
OpenAmericaNow,ResignNow,2
OpenAmericaNow,SocialDistancing,2
OpenAmericaNow,WeThePeople,2
OpenAmericaNow,Whitmer,2
OpenAmericaNow,michiganlockdown,2
OpenAmericaNow,michiganshutdown,2
OpenAmericaNow,recallwhitmer,2
OpenAmericaNow,whitmerresign,2
OpenTheBorders,OpenThePorts,1
OpenTheBorders,ReOpen,1
OpenTheBorders,antibritish,1
OpenTheBorders,antihumanrights,1
OpenTheBorders,antiirish,1
OpenTheCountry,endthelockdown,1
OpenTheEconomy,SetUsFree,1
OpenTheEconomy,StopTheInsanity,1
OpenTheEconomy,WakeUpAmerica,2
OpenTheEconomy,economy,1
OpenTheEconomy,endthelockdown,4
OpenTheEconomy,lockdown,1
OpenThePorts,ReOpen,1
OpenThePorts,antibritish,1
OpenThePorts,antihumanrights,1
OpenThePorts,antiirish,1
OutOfShadows,endthelockdown,24
OutOfShadows,endtheshutdown,2
PHE,WHO,5
PHE,endthelockdown,5
PLANDEMIC,PlannedDemic,1
PLANDEMIC,Plannedemic,1
PLANdemic,SCAMdemic,1
PLANdemic,coronavirus,1
Pakistan,lockdown,1
PiersMorgan,endthelockdown,1
Plandemic,Plannedemic,1
Plandemic,SayNoToTyranny,1
Plandemic,Scamdemic,1
Plandemic,TrudeauMustGo,1
Plandemic,billhates,1
Plandemic,coronavirus,2
Plandemic,covid19,1
Plandemic,digitalvaccine,1
Plandemic,endthelockdown,1
Plandemic,fuckbillgates,1
PlannedDemic,Plannedemic,1
Plannedemic,Scamdemic,1
Plannedemic,billhates,1
Plannedemic,digitalvaccine,1
Plannedemic,fuckbillgates,1
Police,surveillance,1
PoliceState,PoliceStateUK,38
PoliceState,RecallParliament,1
PoliceState,RevolutionNow,36
PoliceState,Stasi,36
PoliceState,ToriesOut,38
PoliceState,UKlockdown,1
PoliceState,behavioraleconomics,36
PoliceState,endthelockdown,37
PoliceStateUK,RecallParliament,1
PoliceStateUK,RevolutionNow,36
PoliceStateUK,Stasi,36
PoliceStateUK,ToriesOut,38
PoliceStateUK,behavioraleconomics,36
PoliceStateUK,endthelockdown,36
PrayForTheWorld,PrayersNeeded,2
Problem,True,1
Problem,crazy,1
