Source,Target,Weight
COVID2019,keeponswimming,1
COVID2019,lockdown,2
COVID2019,lockdowneffect,1
COVID2019,memesdaily,1
COVID2019,openyoureyes,1
COVID2019,panicdemic,1
COVID2019,scamdemic2020,1
COVIDIOT,bloodonhishandshannity,1
COVIDIOT,chriswallace,1
COVIDIOT,covid_19,1
COVIDIOT,foxnews,1
COVIDIOT,happyeaster,1
COVIDIOT,maga,1
COVIDIOT,openamericanow,1
COVIDIOT,presidentialdisaster,1
COVIDIOT,reopenamerica,1
COVIDIOT,resist,1
COVIDIOT,socialdistancing,1
COVIDIOT,somanyreason,1
COVIDIOT,stateofemergency,1
COVIDIOT,sundayfunday,1
COVIDIOT,trumppandemic,1
COVIDIOT,votebymail,1
COVIDIOTS,OPENAMERICANOW,1
COVID__19,COVIDー19,1
COVID__19,CT,1
COVID__19,ChinaVirus,1
COVID__19,ConstitutionState,1
COVID__19,ConstitutionalRights,1
COVID__19,CoronavirusPandemic,1
COVID__19,Covid_19mx,1
COVID__19,DONOTOPENAMERICANOW,1
COVID__19,DeepState,1
COVID__19,DemocratRunState,1
COVID__19,DemocratsAreDestroyingAmerica,1
COVID__19,Easter,1
COVID__19,EasterSunday,1
COVID__19,EndTheShutdown,2
COVID__19,GoBackToWork,1
COVID__19,Golf,1
COVID__19,Hartford,1
COVID__19,Memes,1
COVID__19,NewHaven,1
COVID__19,OPENAMERICANOW,19
COVID__19,PoliceStateAmerica,1
COVID__19,Political,1
COVID__19,StayHome,2
COVID__19,StayHomeSaveLives,1
COVID__19,WeThePeople,1
COVID__19,WuhanCoronavius,1
COVID__19,coronavirus,2
COVID__19,dailymemes,1
COVID__19,endthelockdown,2
COVID__19,fairfield,1
COVID__19,fakenews,1
COVID__19,keeponswimming,1
COVID__19,lockdown,1
COVID__19,lockdowneffect,1
COVID__19,memesdaily,1
COVID__19,michiganlockdown,1
COVID__19,panicdemic,1
COVID__19,stopthelockdown,1
COVIDー19,CoronavirusPandemic,1
COVIDー19,Covid19usa,1
COVIDー19,Covid_19,2
COVIDー19,DemocratsAreDestroyingAmerica,1
COVIDー19,EasterSunday,1
COVIDー19,EndTheShutdown,1
COVIDー19,EssentialWorkers,2
COVIDー19,FilmYourHospital,1
COVIDー19,GoodNews,1
COVIDー19,Memes,1
COVIDー19,OPENAMERICANOW,59
COVIDー19,Political,1
COVIDー19,SheepNoMore,1
COVIDー19,WakeUpAmerica,1
COVIDー19,Warzone,1
COVIDー19,coronapocalypse,2
COVIDー19,coronavirus,6
COVIDー19,covid19Canada,2
COVIDー19,dailymemes,1
COVIDー19,fakenews,1
COVIDー19,flu,1
COVIDー19,interesting,1
COVIDー19,keeponswimming,1
COVIDー19,lockdown,1
COVIDー19,lockdowneffect,1
COVIDー19,memesdaily,1
COVIDー19,openyoureyes,1
COVIDー19,panicdemic,1
COVIT19,GoThere,1
COVIT19,OPENAMERICANOW,1
CT,ConstitutionState,1
CT,ConstitutionalRights,1
CT,DemocratRunState,1
CT,Hartford,1
CT,NewHaven,1
CT,OPENAMERICANOW,1
CT,fairfield,1
CaTURDay,SaturdayMotivation,1
CaTURDay,WhyImNotVotingForJoe,1
Cabal,DrainTheSwamp,6
Cabal,EndTheShutdown,6
Cabal,Fauci,1
Cabal,GatesVirus,1
Cabal,OPENAMERICANOW,7
Cabal,Q,6
Cabal,QAnon2020,6
Cabal,QArmy,6
Cabal,SaveAmerica,6
Cabal,WuhanVirus,1
Cabal,arrestbillgates,6
Cabal,brix,1
Cabal,firethem,1
Cabal,globalist,1
Cabal,nwo,1
CabalTakedown,ChinaLiedPeopleDied,1
CabalTakedown,ConVirus,1
CabalTakedown,CoronaHoax,1
CabalTakedown,DeepStateFauci,1
CabalTakedown,Easter2020,1
CabalTakedown,FauciTheFraud,1
CabalTakedown,HappyEaster,1
CabalTakedown,MAGA,1
CabalTakedown,OPENAMERICANOW,2
CabalTakedown,PlannedDemic,1
CabalTakedown,ScarfPrincess,1
CabalTakedown,SundayThoughts,1
CabalTakedown,WWG1WGA,1
California,CrimesAgainstHumanity,1
California,Easter2020,1
California,Fauci,1
California,OPENAMERICANOW,1
California,RealNews,1
California,WWG1WGA,1
California,coronavirus,1
CallofDuty,CoronavirusPandemic,1
CallofDuty,FlattenTheCurve,1
CallofDuty,JUNGKOOK,1
CallofDuty,LALISA,1
CallofDuty,LISA,1
CallofDuty,OPENAMERICANOW,1
CallofDuty,OTWOLHangover2020,1
CallofDuty,Pakistan,1
CallofDuty,UninstallBookMyShow,1
CallofDuty,iHeartRadioIsOverParty,1
CallofDuty,koronaturkiye,1
CallofDuty,rt,1
Canada,GOT7_COMEBACK,1
Canada,ItaewonClass,1
Canada,OPENAMERICANOW,1
Canada,Ramo,1
Canada,USA,1
Canada,Westworld,1
Canada,YouthWithYou,1
Canada,deprem,1
Canada,findom,1
Canada,instagram,1
CancelMSM,DemExit,1
CancelMSM,OPENAMERICANOW,1
CancelMSM,coronavirus,1
CancelMSM,revolution,1
CancelTrump,FBR,1
CancelTrump,FBRParty,1
CancelTrump,Resist,1
CancelTrump,Resistance,1
Caturday,DragRace,4
Caturday,GreysAnatomy,4
Caturday,Hydroxychloroquine,4
Caturday,ImpeachWhitmer,3
Caturday,JesusChrist,3
Caturday,KeepTexasRed,3
Caturday,LivePD,3
Caturday,MySecretTwitterAccount,3
Caturday,NationalPetDay,3
Caturday,OPENAMERICANOW,3
Caturday,PizzaGate,3
Caturday,QuaranTURN,3
Caturday,SaturdayMorning,3
Caturday,earthquake,4
Caturday,finalfantasy7remake,4
Caturday,trumpcovidfails,3
China,ChineseVirus,1
China,DefundChina,1
China,Democrats,24
China,Dubai,1
China,EXO,1
China,Easter,7
China,Easter2020,1
China,FauciFraud,1
China,GodBlessAmerica,1
China,GreysAnatomy,1
China,LaCasaDePapel,1
China,MoneyHeist,1
China,N95masks,1
China,NIH,1
China,Netflix,1
China,OPENAMERICANOW,4
China,Parasite,1
China,Socialism,1
China,StayHome,7
China,Trump,1
China,Tyranny,24
China,Venom2,1
China,Wuhan,1
China,Zoom,1
China,brightwin,1
China,contain,1
China,coronavirus,8
China,dodocode,1
China,instagram,1
China,javascript,7
China,jikook,1
China,lockdown,7
China,mandate,1
China,virus,1
China,wetmarkets,1
China,womenwhocode,7
China,yoga,1
ChinaDemAgenda,CoronavirusFalseFlag,1
ChinaDemAgenda,CoronavirusHoax,1
ChinaDemAgenda,Coronaviruscoverup,1
ChinaDemAgenda,GETBACK2WORK,1
ChinaDemAgenda,OPENAMERICANOW,1
ChinaDemAgenda,UseCure,1
ChinaLiedAndPeopleDied,OPENAMERICANOW,1
ChinaLiedAndPeopleDied,chloroquine,1
ChinaLiedAndPeopleDied,coronavirus,1
ChinaLiedPeopleDied,ConVirus,1
ChinaLiedPeopleDied,CoronaHoax,1
ChinaLiedPeopleDied,Coronahoax,1
ChinaLiedPeopleDied,DEEPSTATETAKEDOWN,1
ChinaLiedPeopleDied,DemocratsAreDestroyingAmerica,1
ChinaLiedPeopleDied,DemocratsHateAmericans,1
ChinaLiedPeopleDied,DemocratsTheEnemyWithin,1
ChinaLiedPeopleDied,DrainingTheSwamp,1
ChinaLiedPeopleDied,HappyEaster,1
ChinaLiedPeopleDied,MAGA,1
ChinaLiedPeopleDied,OPENAMERICANOW,5
ChinaLiedPeopleDied,PlannedDemic,1
ChinaLiedPeopleDied,Plannedemic,1
ChinaLiedPeopleDied,SundayThoughts,1
ChinaLiedPeopleDied,TERMLIMITS,1
ChinaLiedPeopleDied,WWG1WGA,1
ChinaLiedPeopleDied,WuhanVirus,1
ChinaLiedPeopleDied,orders,1
ChinaLiedPeopleDied,potus,1
ChinaLiedPeopleDied,virus,1
ChinaVirus,Constitution,1
ChinaVirus,Covid_19mx,1
ChinaVirus,DemDealers,1
ChinaVirus,DemoRats,1
ChinaVirus,GoBackToWork,1
ChinaVirus,HINI,1
ChinaVirus,NOBamas,1
ChinaVirus,OPENAMERICANOW,11
ChinaVirus,StayHome,1
ChinaVirus,StayHomeSaveLives,1
ChinaVirus,StayTheFHome,1
ChinaVirus,coronavirus,1
ChinaVirus,stopthelockdown,1
ChineseVirus,Easter2020,1
ChineseVirus,Hydroxychloroquine,1
ChineseVirus,N95masks,1
ChineseVirus,OPENAMERICANOW,7
ChineseVirus,contain,1
ChineseVirus,coronavirus,3
ChineseVirus,mandate,1
ChineseVirus,virus,1
ChineseVirus19,Covid_19,1
ChineseVirus19,DemocratsAreDestroyingAmerica,1
ChineseVirus19,DemsAreCorrupt,1
ChineseVirus19,FreeEasterSunday,1
ChineseVirus19,GovWhitmer,1
ChineseVirus19,OPENAMERICANOW,3
ChineseVirus19,OpenAmerica,1
ChineseVirus19,OpenTheEconomy,1
ChineseVirus19,PoliceStateAmerica,1
ChineseVirus19,QuarantineLife,1
ChineseVirus19,Tyranny,1
ChineseVirus19,WuhanVirus,1
ChineseVirus19,coronavirus,1
ChineseVirus19,covid19Idiots,1
ChineseVirus19,democrats,1
ChineseVirus19,michiganlockdown,1
Christians,JesusChrist,1
Christians,OPENAMERICANOW,1
ChristiansUnite,FreeAmerica,10
CivilDisobedience,OPENAMERICANOW,2
CivilWar,FireFauci,1
CivilWar,OPENAMERICANOW,1
CivilWar,dontobey,1
CivilWar,startthewar,1
ClarkSisters,FlamedCouples,3
ClarkSisters,LiveGustavoLima,3
ClarkSisters,OPENAMERICANOW,3
ClarkSisters,PERSONA1Year,3
ClarkSisters,PINTOSAWARDS,3
ClarkSisters,botecobohemiaemcasa,3
ClarkSisters,nnevvy,3
ColbyCave,LordoftheRings,1
ColbyCave,OPENAMERICANOW,1
ColbyCave,WillFerrell,1
ColbyCave,finalfantasy7remake,1
ColbyCave,thetwotowers,1
CommonCold,FakeEpidemic,1
CommonCold,Faucist,1
CommonCold,OPENAMERICANOW,1
CommunistChina,OPENAMERICANOW,1
ConVirus,CoronaHoax,1
ConVirus,HappyEaster,1
ConVirus,MAGA,1
ConVirus,OPENAMERICANOW,1
ConVirus,PlannedDemic,1
ConVirus,SundayThoughts,1
ConVirus,WWG1WGA,1
Congress,OPENAMERICANOW,1
Congress,coronavirus,1
CongressVoteToReOpenUSA,CoronaVirus,1
CongressVoteToReOpenUSA,DONOTOPENAMERICANOW,1
CongressVoteToReOpenUSA,LetsGetBackToWork,1
CongressVoteToReOpenUSA,OPENAMERICANOW,1
CongressVoteToReOpenUSA,cnn,1
Conservative,Constitution,2
Conservative,OPENAMERICANOW,2
Conservative,Tyranny,2
Constitution,FreedomOfReligion,1
Constitution,OPENAMERICANOW,4
Constitution,Tyranny,2
ConstitutionOverCoronavirus,DeepStateFauci,1
ConstitutionOverCoronavirus,ID2020,1
ConstitutionOverCoronavirus,OPENAMERICANOW,1
ConstitutionOverCoronavirus,PartOfThePlan,1
ConstitutionOverCoronavirus,scamdemic2020,1
ConstitutionState,ConstitutionalRights,1
ConstitutionState,DemocratRunState,1
ConstitutionState,Hartford,1
ConstitutionState,NewHaven,1
ConstitutionState,OPENAMERICANOW,1
ConstitutionState,fairfield,1
ConstitutionalRights,DemocratRunState,1
ConstitutionalRights,Hartford,1
ConstitutionalRights,NewHaven,1
ConstitutionalRights,OPENAMERICANOW,3
ConstitutionalRights,PoliceStateAmerica,1
ConstitutionalRights,coronavirus,1
ConstitutionalRights,fairfield,1
ConstitutionalRights,fuckBillGates,1
ConstitutionalRights,fuckfauci,1
ConstitutionalRights,liberty,1
ConstitutionalRights,stfubillgates,1
ContactTracing,Fluvirus,1
ContactTracing,InvasionOfPrivacy,1
ContactTracing,OPENAMERICANOW,1
ContactTracing,pandemic,1
CoronaChaos,LiveFreeOrDie,1
CoronaChaos,NoTyranny,1
CoronaChaos,OPENAMERICANOW,2
CoronaFascism,DoNotComply,1
CoronaFascism,OPENAMERICANOW,2
CoronaFascism,Resist,1
CoronaHoax,CorruptionInGovernment,2
CoronaHoax,DrAnnieBukacek,2
CoronaHoax,FireFauciNow,1
CoronaHoax,HappyEaster,1
CoronaHoax,MAGA,1
CoronaHoax,OPENAMERICANOW,6
CoronaHoax,PlannedDemic,1
CoronaHoax,SundayThoughts,1
CoronaHoax,WHISTLEBLOWER,2
CoronaHoax,WWG1WGA,1
CoronaHoax,cdc,2
CoronaHoax,covid19death,1
CoronaHoax,falselogic,2
CoronaHoax,philadelphiapolice,2
CoronaHoax,propaganda,2
CoronaLockdown,CovidCommunism,1
CoronaLockdown,OPENAMERICANOW,1
CoronaLockdown,TrialRunOfTyranny,1
CoronaTruth,EmptyHospital,1
CoronaTruth,FilmYourHospital,1
CoronaTruth,OPENAMERICANOW,1
CoronaTruth,TrumpsEasterTraditions,1
CoronaTruth,backtowork,1
CoronaTruth,coronavirushoax,1
CoronaTruth,economyfirst,1
CoronaTruth,sacraficethegreatestgeneration,1
CoronaUpdate,Coronavirustruth,1
CoronaUpdate,EndTheShutdown,2
CoronaUpdate,EndTheShutdownNow,1
CoronaUpdate,OPENAMERICANOW,2
CoronaUpdate,SAVETHECHILDERN,1
CoronaVirus,CorruptMedia,20
CoronaVirus,DONOTOPENAMERICANOW,2
CoronaVirus,Economy,10
CoronaVirus,FakeNews,20
CoronaVirus,FakeNewsMedia,20
CoronaVirus,Fauci,17
CoronaVirus,LetsGetBackToWork,2
CoronaVirus,Lockdown,1
CoronaVirus,OANN,20
CoronaVirus,OPENAMERICANOW,18
CoronaVirus,StayAtHome,16
CoronaVirus,TogetherApart,17
CoronaVirus,TogetherAtHome,16
CoronaVirus,cnn,1
CoronaVirusHOAX,FakePandemic,1
CoronaVirusHOAX,FauciFraud,1
CoronaVirusHOAX,FauciLiedEconomyDied,1
CoronaVirusHOAX,FauciTheFraud,2
CoronaVirusHOAX,FireFauci,1
CoronaVirusHOAX,GreatAwakening,4
CoronaVirusHOAX,MartialLaw,1
CoronaVirusHOAX,OPENAMERICANOW,12
CoronaVirusHOAX,SurveillanceWatch,1
CoronaVirusHOAX,WakeUpAmerica,2
CoronaVirusHOAX,certificateofimmunity,1
Coronahoax,OPENAMERICANOW,1
Coronahoax,Plannedemic,1
Coronaindia,DilSeThankYou,1
Coronaindia,EXOOnlineConcert,1
Coronaindia,Easter,1
Coronaindia,France,1
Coronaindia,Nifty,1
Coronaindia,OPENAMERICANOW,1
Coronaindia,Patiala,1
Coronaindia,Prabhas,1
Coronaindia,QAnon,1
Coronaindia,Quarantine,1
Coronaindia,Ramayana,1
Coronaindia,RashamiDesai,1
Coronaindia,Trump,1
Coronaindia,USA,1
Coronaindia,WHO,1
Coronaindia,a,1
Coronaindia,bjp,1
Coronaindia,business,1
Coronaindia,dm,1
Coronaindia,economy,1
Coronaindia,gautambanarasiya,1
Coronaindia,quote,1
Coronaindia,quotes,1
Coronaindia,udhayog,1
Coronaindia,vcscolmek,1
Coronavirus,Covid19,1
Coronavirus,Democrats,1
Coronavirus,DemocratsSuck,1
Coronavirus,DoNothingDemocrats,2
Coronavirus,EnemyOfThePeople,1
Coronavirus,FakeMedia,1
Coronavirus,FakeNews,1
Coronavirus,FireFauci,2
Coronavirus,Government,1
Coronavirus,HysteriaCult,1
Coronavirus,KAG2020,6
Coronavirus,MAGA2020,6
Coronavirus,NYT,1
Coronavirus,OPENAMERICANOW,10
Coronavirus,OpenAmericaMay1,2
Coronavirus,OpenAmericaNow,1
Coronavirus,PLANdemic,1
Coronavirus,Plandemic,3
Coronavirus,SocialDistancing,2
Coronavirus,StayAtHome,2
Coronavirus,StaySafe,1
Coronavirus,Trump2020,6
Coronavirus,VoterFraud,1
Coronavirus,WalkAwayFromDemocrats,1
CoronavirusFalseFlag,CoronavirusHoax,1
CoronavirusFalseFlag,Coronaviruscoverup,1
CoronavirusFalseFlag,GETBACK2WORK,1
CoronavirusFalseFlag,OPENAMERICANOW,1
CoronavirusFalseFlag,UseCure,1
CoronavirusHoax,Coronaviruscoverup,1
CoronavirusHoax,GETBACK2WORK,1
CoronavirusHoax,OPENAMERICANOW,1
CoronavirusHoax,UseCure,1
CoronavirusPandemic,CreepyJoe,1
CoronavirusPandemic,CreepyJoeBiden,1
CoronavirusPandemic,DemocratsAreDestroyingAmerica,1
CoronavirusPandemic,Easter,3
CoronavirusPandemic,Easter2020,1
CoronavirusPandemic,EasterSunday,1
CoronavirusPandemic,FalseFlag,1
CoronavirusPandemic,Fauci,1
CoronavirusPandemic,FlattenTheCurve,1
CoronavirusPandemic,HoldChinaAccountable,4
CoronavirusPandemic,JUNGKOOK,1
CoronavirusPandemic,KAG,1
CoronavirusPandemic,LALISA,1
CoronavirusPandemic,LISA,1
CoronavirusPandemic,MAGA,1
CoronavirusPandemic,MaskOn,1
CoronavirusPandemic,Memes,1
CoronavirusPandemic,OPENAMERICANOW,11
CoronavirusPandemic,OTWOLHangover2020,1
CoronavirusPandemic,OpenAmerica,1
CoronavirusPandemic,Pakistan,1
CoronavirusPandemic,Political,1
CoronavirusPandemic,ReopenAmerica,1
CoronavirusPandemic,Trump,1
CoronavirusPandemic,UninstallBookMyShow,1
CoronavirusPandemic,WhiteHouse,1
CoronavirusPandemic,bourbonstreet,2
CoronavirusPandemic,coronavirus,7
CoronavirusPandemic,dailymemes,1
CoronavirusPandemic,fakenewgonnafake,1
CoronavirusPandemic,fakenews,1
CoronavirusPandemic,iHeartRadioIsOverParty,1
CoronavirusPandemic,keeponswimming,1
CoronavirusPandemic,koronaturkiye,1
CoronavirusPandemic,lockdown,1
CoronavirusPandemic,lockdowneffect,1
CoronavirusPandemic,memesdaily,1
CoronavirusPandemic,nyccoronavirus,1
CoronavirusPandemic,pandemic,1
CoronavirusPandemic,panicdemic,1
CoronavirusPandemic,rt,1
Coronaviruscoverup,GETBACK2WORK,1
Coronaviruscoverup,OPENAMERICANOW,1
Coronaviruscoverup,UseCure,1
Coronavirustruth,EndTheShutdown,2
Coronavirustruth,EndTheShutdownNow,1
Coronavirustruth,OPENAMERICANOW,4
Coronavirustruth,OpenAmerica,1
Coronavirustruth,Openamericanow,1
Coronavirustruth,SAVETHECHILDERN,1
Coronavirustruth,savetheconomy,1
CorruptMedia,Economy,10
CorruptMedia,FakeNews,20
CorruptMedia,FakeNewsMedia,20
CorruptMedia,Fauci,17
CorruptMedia,Lockdown,1
CorruptMedia,OANN,20
CorruptMedia,OPENAMERICANOW,16
CorruptMedia,StayAtHome,16
CorruptMedia,TogetherApart,17
CorruptMedia,TogetherAtHome,16
CorruptionInGovernment,DrAnnieBukacek,2
CorruptionInGovernment,OPENAMERICANOW,2
CorruptionInGovernment,WHISTLEBLOWER,2
CorruptionInGovernment,cdc,2
CorruptionInGovernment,covid19death,1
CorruptionInGovernment,falselogic,2
CorruptionInGovernment,propaganda,2
Covid,Plannedemic,2
Covid,WeAreAtWar,2
Covid19,OPENAMERICANOW,1
Covid19usa,GoodNews,1
Covid19usa,OPENAMERICANOW,1
Covid19usa,interesting,1
CovidCommunism,OPENAMERICANOW,1
CovidCommunism,TrialRunOfTyranny,1
CovidNGR,EasterSunday,1
CovidNGR,HeIsRisen,1
CovidNGR,LagosUnrest,1
CovidNGR,MUFC,1
CovidNGR,OPENAMERICANOW,1
CovidNGR,OgunUnrest,1
CovidNGR,OnlineserviceWithDLBC,1
CovidNGR,StayHome,1
CovidNGR,imamofmorons,1
CovidNGR,pastorkumuyisaid,1
CovidNGR,ياسر,1
Covid_19,DemocratsAreDestroyingAmerica,1
Covid_19,DonaldTrump,1
Covid_19,Donaldtrump,1
Covid_19,Easter,1
Covid_19,EmptyHospitals,1
Covid_19,EndTheShutdown,1
Covid_19,Endgame,1
Covid_19,FilmYourHospital,3
Covid_19,HappyEaster,1
Covid_19,Igotyourmetricsrighthere,1
Covid_19,KAG,1
Covid_19,KAG2020,2
Covid_19,MAGA,1
Covid_19,MAGA2020,1
Covid_19,Metrics,1
Covid_19,Microchip,5
Covid_19,OPENAMERICANOW,18
Covid_19,OpenAmerica,1
Covid_19,OpenAmericaNow,4
Covid_19,PresidentTrump,1
Covid_19,Resist,3
Covid_19,SheepNoMore,1
Covid_19,StayHome,1
Covid_19,SundayMotivation,1
Covid_19,Trump,2
Covid_19,Trump2020,4
Covid_19,Trump2020Landslide,1
Covid_19,Trump2020NowMoreThanEver,1
Covid_19,TrumpIsALoser,1
Covid_19,TrumpPandemic,1
Covid_19,WakeUpAmerica,1
Covid_19,Warzone,1
Covid_19,WorldHealthDay,1
Covid_19,WuhanVirus,1
Covid_19,coronahoax,1
Covid_19,coronavirus,14
Covid_19,endlockdown,1
Covid_19,filmmyhospital,1
Covid_19,filmyourhospitals,1
Covid_19,flu,1
Covid_19,gop,3
Covid_19,hoax,5
Covid_19,housearrest,1
Covid_19,lockdown,2
Covid_19,maga,3
Covid_19,openyoureyes,1
Covid_19,potus,3
Covid_19,qanon,3
Covid_19,socialisolation,1
Covid_19,tcot,3
Covid_19,trump,2
Covid_19,trumpcovidfails,1
Covid_19,usa,3
Covid_19,vaccines,5
Covid_19,wwg1wga,3
Covid_19mx,GoBackToWork,1
Covid_19mx,OPENAMERICANOW,1
Covid_19mx,StayHome,1
Covid_19mx,StayHomeSaveLives,1
Covid_19mx,coronavirus,1
Covid_19mx,stopthelockdown,1
CrazyTimes,FakePandemic,1
CrazyTimes,GodBlessTrump,1
CrazyTimes,OPENAMERICANOW,1
CreepyJoe,CreepyJoeBiden,1
CreepyJoe,Easter,1
CreepyJoe,OPENAMERICANOW,1
CreepyJoe,ReopenAmerica,1
CreepyJoe,coronavirus,1
CreepyJoe,pandemic,1
CreepyJoeBiden,DemocratsAreDestroyingAmerica,1
CreepyJoeBiden,DemocratsHateAmericans,1
CreepyJoeBiden,Easter,1
CreepyJoeBiden,OPENAMERICANOW,2
CreepyJoeBiden,ReopenAmerica,1
CreepyJoeBiden,WearAMask,1
CreepyJoeBiden,WhyImNotVotingForJoe,1
CreepyJoeBiden,coronavirus,1
CreepyJoeBiden,pandemic,1
CrimesAgainstHumanity,Easter2020,1
CrimesAgainstHumanity,Fauci,1
CrimesAgainstHumanity,OPENAMERICANOW,1
CrimesAgainstHumanity,RealNews,1
CrimesAgainstHumanity,WWG1WGA,1
CrimesAgainstHumanity,coronavirus,1
DEEPSTATETAKEDOWN,DemocratsAreDestroyingAmerica,1
DEEPSTATETAKEDOWN,DemocratsHateAmericans,1
DEEPSTATETAKEDOWN,DemocratsTheEnemyWithin,1
DEEPSTATETAKEDOWN,OPENAMERICANOW,1
DEEPSTATETAKEDOWN,WuhanVirus,1
DEEPSTATETAKEDOWN,orders,1
DEEPSTATETAKEDOWN,potus,1
DEEPSTATETAKEDOWN,virus,1
DONOTOPENAMERICANOW,LetsGetBackToWork,2
DONOTOPENAMERICANOW,OPENAMERICANOW,3
DONOTOPENAMERICANOW,cnn,1
DRAINTHESWAMP,FIREFAUCI,4
DRAINTHESWAMP,FauciTheFraud,6
DRAINTHESWAMP,GodBlessAmerica,2
DRAINTHESWAMP,KAG2020,6
DRAINTHESWAMP,OPENAMERICANOW,6
DRAINTHESWAMP,TRUMP2020,6
DRAINTHESWAMP,ThankingGodforDonaldJTrump,1
DarkToLight,DeepState,1
DarkToLight,Easter2020,1
DarkToLight,EndTheShutdown,1
DarkToLight,FreeTheEconomy,1
DarkToLight,OPENAMERICANOW,3
DarkToLight,Patriots,1
DarkToLight,QAnon2020,1
DarkToLight,QArmy,1
DarkToLight,TheGreatAwakening,2
DarkToLight,TheGreatAwakeningWorldwide,1
DarkToLight,TheGreatAwaking,1
DarkToLight,TheStormIsHere,1
DarkToLight,USA,1
DarkToLight,WWG1WGA,2
DarkToLight,WWG1WGAWORLDWIDE,1
DarkToLight,WWGIWGA,1
DarkToLight,WeThePeople,1
DarkToLight,qanon,1
Death,EndTheShutdown,1
Death,MinistryofHealth,1
Death,OPENAMERICANOW,1
Death,StayAtHome,1
DeepState,FreeTheEconomy,1
DeepState,OPENAMERICANOW,4
DeepState,TheGreatAwakening,1
DeepState,TheStormIsHere,1
DeepState,WWGIWGA,1
DeepState,WeThePeople,2
DeepStateFauci,Easter2020,1
DeepStateFauci,FauciTheFraud,1
DeepStateFauci,FireFauciHireShiva,3
DeepStateFauci,ID2020,1
DeepStateFauci,OPENAMERICANOW,7
DeepStateFauci,PartOfThePlan,1
DeepStateFauci,ScarfPrincess,1
DeepStateFauci,scamdemic2020,1
Deepstate,OPENAMERICANOW,1
Deepstate,lockdown,1
Deepstate,msm,3
DefundChina,FauciFraud,1
DefundChina,NIH,1
DefundChina,OPENAMERICANOW,1
DefundChina,Wuhan,1
DefundChina,wetmarkets,1
DemDealers,DemoRats,1
DemDealers,HINI,1
DemDealers,NOBamas,1
DemExit,OPENAMERICANOW,2
DemExit,WalkAway,1
DemExit,coronavirus,1
DemExit,revolution,1
DemMediaBorg,OpenAmericaNow,1
DemoRats,HINI,1
DemoRats,NOBamas,1
DemocratMafia,GovBlowHole,1
DemocratMafia,OPENAMERICANOW,1
DemocratRunState,Hartford,1
DemocratRunState,NewHaven,1
DemocratRunState,OPENAMERICANOW,1
DemocratRunState,fairfield,1
Democrats,EasterSunday,1
Democrats,Economy,1
Democrats,FakeMedia,1
Democrats,FauciTheFraud,1
Democrats,FauciTurncoat,1
Democrats,GOP,1
Democrats,God,1
Democrats,GodBlessAmerica,1
Democrats,HysteriaCult,1
Democrats,OPENAMERICANOW,3
Democrats,Socialism,1
Democrats,Tyranny,24
Democrats,gift,1
Democrats,high,1
Democrats,life,1
DemocratsAreDestroyingAmerica,DemocratsHateAmericans,2
DemocratsAreDestroyingAmerica,DemocratsTheEnemyWithin,1
DemocratsAreDestroyingAmerica,DemsAreCorrupt,1
DemocratsAreDestroyingAmerica,Easter,1
DemocratsAreDestroyingAmerica,EasterSunday,1
DemocratsAreDestroyingAmerica,Event201,1
DemocratsAreDestroyingAmerica,FakeNewsMedia,1
DemocratsAreDestroyingAmerica,Fauci,1
DemocratsAreDestroyingAmerica,GovWhitmer,1
DemocratsAreDestroyingAmerica,GunsSaveLives,1
DemocratsAreDestroyingAmerica,ID2020,1
DemocratsAreDestroyingAmerica,Memes,1
DemocratsAreDestroyingAmerica,OPENAMERICANOW,14
DemocratsAreDestroyingAmerica,OpenAmerica,1
DemocratsAreDestroyingAmerica,OpenTheEconomy,1
DemocratsAreDestroyingAmerica,Plandemic,1
DemocratsAreDestroyingAmerica,Political,1
DemocratsAreDestroyingAmerica,QuarantineLife,1
DemocratsAreDestroyingAmerica,StayHome,1
DemocratsAreDestroyingAmerica,Tyranny,1
DemocratsAreDestroyingAmerica,WearAMask,1
DemocratsAreDestroyingAmerica,WhyImNotVotingForJoe,1
DemocratsAreDestroyingAmerica,WuhanVirus,1
DemocratsAreDestroyingAmerica,coronavirus,1
DemocratsAreDestroyingAmerica,covid19Idiots,1
DemocratsAreDestroyingAmerica,dailymemes,1
DemocratsAreDestroyingAmerica,democrats,1
DemocratsAreDestroyingAmerica,fakenews,1
DemocratsAreDestroyingAmerica,keeponswimming,1
DemocratsAreDestroyingAmerica,lockdown,1
DemocratsAreDestroyingAmerica,lockdowneffect,1
DemocratsAreDestroyingAmerica,memesdaily,1
DemocratsAreDestroyingAmerica,michiganlockdown,1
DemocratsAreDestroyingAmerica,orders,1
DemocratsAreDestroyingAmerica,panicdemic,1
DemocratsAreDestroyingAmerica,potus,1
DemocratsAreDestroyingAmerica,virus,1
DemocratsHateAmerica,OPENAMERICANOW,2
DemocratsHateAmerica,PelosiHatesAmerica,1
DemocratsHateAmerica,PelosiHatesAmericans,1
DemocratsHateAmerica,VoteRedToSaveAmerica2020,1
DemocratsHateAmerica,VoterIDNow,1
DemocratsHateAmericans,DemocratsTheEnemyWithin,1
DemocratsHateAmericans,OPENAMERICANOW,2
DemocratsHateAmericans,WearAMask,1
DemocratsHateAmericans,WhyImNotVotingForJoe,1
DemocratsHateAmericans,WuhanVirus,1
